,pcfg_jed,pcfg_odz,pcfg_prec,pcfg_f1,pcfg_isti,cnn_jed,cnn_odz,cnn_prec,cnn_f1,cnn_isti
tdbD00008033,0.6486486486486487,0.6,0.5454545454545454,0.5714285714285713,False,1.0,1.0,1.0,1.0,True
tdbD00008050,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00008076,0.7948717948717948,0.8,0.6956521739130435,0.7441860465116279,False,1.0,1.0,1.0,1.0,True
tdbD00008087,0.974025974025974,1.0,0.9545454545454546,0.9767441860465117,False,1.0,1.0,1.0,1.0,True
tdbD00008104,0.974025974025974,1.0,0.9545454545454546,0.9767441860465117,False,1.0,1.0,1.0,1.0,True
tdbD00008106,0.9743589743589743,1.0,0.9545454545454546,0.9767441860465117,False,1.0,1.0,1.0,1.0,True
tdbD00008120,0.974025974025974,1.0,0.9545454545454546,0.9767441860465117,False,1.0,1.0,1.0,1.0,True
tdbD00008136,0.9726027397260274,1.0,0.9545454545454546,0.9767441860465117,False,1.0,1.0,1.0,1.0,True
tdbD00008149,0.974025974025974,1.0,0.9545454545454546,0.9767441860465117,False,1.0,1.0,1.0,1.0,True
tdbD00008179,0.8918918918918919,0.8571428571428571,0.75,0.7999999999999999,False,1.0,1.0,1.0,1.0,True
tdbD00008182,0.9178082191780822,0.85,0.7391304347826086,0.7906976744186046,False,1.0,1.0,1.0,1.0,True
tdbD00008193,0.8701298701298701,0.8571428571428571,0.6923076923076923,0.7659574468085107,False,1.0,1.0,1.0,1.0,True
tdbD00008198,0.8961038961038961,0.8571428571428571,0.8181818181818182,0.8372093023255814,False,1.0,1.0,1.0,1.0,True
tdbD00008200,0.8701298701298701,0.85,0.68,0.7555555555555556,False,1.0,1.0,1.0,1.0,True
tdbD00008204,0.6266666666666667,0.5454545454545454,0.5454545454545454,0.5454545454545454,False,1.0,1.0,1.0,1.0,True
tdbD00008223,0.9166666666666666,0.8571428571428571,1.0,0.923076923076923,False,1.0,1.0,1.0,1.0,True
tdbD00008227,0.76,0.7619047619047619,0.7619047619047619,0.7619047619047619,False,1.0,1.0,1.0,1.0,True
tdbD00008233,0.9154929577464789,0.8571428571428571,1.0,0.923076923076923,False,1.0,1.0,1.0,1.0,True
tdbD00008252,0.8333333333333334,0.75,0.75,0.75,False,1.0,1.0,1.0,1.0,True
tdbD00008261,0.7916666666666666,0.7142857142857143,0.8823529411764706,0.7894736842105262,False,0.9722222222222222,0.7142857142857143,0.6818181818181818,0.6976744186046512,False
tdbD00008262,0.8873239436619719,0.8181818181818182,1.0,0.9,False,1.0,1.0,1.0,1.0,True
tdbD00008269,0.9466666666666667,0.9523809523809523,0.9523809523809523,0.9523809523809523,False,1.0,1.0,1.0,1.0,True
tdbD00008273,0.974025974025974,1.0,0.9545454545454546,0.9767441860465117,False,1.0,1.0,1.0,1.0,True
tdbD00008274,0.9459459459459459,0.9523809523809523,0.9523809523809523,0.9523809523809523,False,1.0,1.0,1.0,1.0,True
tdbD00008283,0.8026315789473685,0.7727272727272727,0.68,0.7234042553191491,False,1.0,1.0,1.0,1.0,True
tdbD00008296,0.8888888888888888,0.8571428571428571,0.8181818181818182,0.8372093023255814,False,1.0,1.0,1.0,1.0,True
tdbD00008318,0.974025974025974,1.0,0.9545454545454546,0.9767441860465117,False,1.0,1.0,1.0,1.0,True
tdbD00008322,0.972972972972973,1.0,0.9545454545454546,0.9767441860465117,False,1.0,1.0,1.0,1.0,True
tdbD00008336,0.972972972972973,1.0,0.9545454545454546,0.9767441860465117,False,1.0,1.0,1.0,1.0,True
tdbD00008348,0.974025974025974,1.0,0.9545454545454546,0.9767441860465117,False,1.0,1.0,1.0,1.0,True
tdbD00008349,0.972972972972973,1.0,0.9545454545454546,0.9767441860465117,False,1.0,1.0,1.0,1.0,True
tdbD00008361,0.972972972972973,1.0,0.9545454545454546,0.9767441860465117,False,1.0,1.0,1.0,1.0,True
tdbD00008363,0.974025974025974,1.0,0.9545454545454546,0.9767441860465117,False,1.0,1.0,1.0,1.0,True
tdbD00008369,0.6756756756756757,0.6111111111111112,0.5238095238095238,0.5641025641025642,False,1.0,1.0,1.0,1.0,True
tdbD00008373,0.974025974025974,1.0,0.9565217391304348,0.9777777777777777,False,1.0,1.0,1.0,1.0,True
tdbD00008374,0.948051948051948,0.9523809523809523,0.9523809523809523,0.9523809523809523,False,1.0,1.0,1.0,1.0,True
tdbD00008375,0.8701298701298701,0.8095238095238095,0.7727272727272727,0.7906976744186046,False,1.0,1.0,1.0,1.0,True
tdbD00008402,0.972972972972973,1.0,0.9545454545454546,0.9767441860465117,False,1.0,1.0,1.0,1.0,True
tdbD00008407,0.974025974025974,1.0,0.9565217391304348,0.9777777777777777,False,1.0,1.0,1.0,1.0,True
tdbD00008409,0.918918918918919,0.7777777777777778,0.7368421052631579,0.7567567567567567,False,0.9459459459459459,0.8888888888888888,1.0,0.9411764705882353,False
tdbD00008411,0.974025974025974,1.0,0.9545454545454546,0.9767441860465117,False,1.0,1.0,1.0,1.0,True
tdbD00008422,0.974025974025974,1.0,0.9545454545454546,0.9767441860465117,False,1.0,1.0,1.0,1.0,True
tdbD00008427,0.974025974025974,1.0,0.9545454545454546,0.9767441860465117,False,1.0,1.0,1.0,1.0,True
tdbD00008429,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00008438,0.9733333333333334,1.0,0.95,0.9743589743589743,False,0.8933333333333333,0.7894736842105263,1.0,0.8823529411764706,False
tdbD00008442,0.9722222222222222,1.0,0.9545454545454546,0.9767441860465117,False,1.0,1.0,1.0,1.0,True
tdbD00008443,0.7837837837837838,0.7619047619047619,0.8,0.7804878048780488,False,1.0,1.0,1.0,1.0,True
tdbD00008449,0.9166666666666666,0.8571428571428571,1.0,0.923076923076923,False,1.0,1.0,1.0,1.0,True
tdbD00008457,0.9166666666666666,0.8571428571428571,1.0,0.923076923076923,False,1.0,1.0,1.0,1.0,True
tdbD00008464,0.9166666666666666,0.8571428571428571,1.0,0.923076923076923,False,1.0,1.0,1.0,1.0,True
tdbD00008480,0.9166666666666666,0.8571428571428571,1.0,0.923076923076923,False,1.0,1.0,1.0,1.0,True
tdbD00008482,0.9722222222222222,0.95,1.0,0.9743589743589743,False,1.0,1.0,1.0,1.0,True
tdbD00008483,0.9722222222222222,0.95,1.0,0.9743589743589743,False,1.0,1.0,1.0,1.0,True
tdbD00008509,0.9733333333333334,0.95,1.0,0.9743589743589743,False,1.0,1.0,1.0,1.0,True
tdbD00008542,0.8378378378378378,0.7272727272727273,1.0,0.8421052631578948,False,1.0,1.0,1.0,1.0,True
tdbD00008554,0.9722222222222222,0.95,1.0,0.9743589743589743,False,1.0,1.0,1.0,1.0,True
tdbD00008574,0.6973684210526315,0.5909090909090909,0.52,0.5531914893617023,False,1.0,1.0,1.0,1.0,True
tdbD00008577,0.7333333333333333,0.5909090909090909,0.5416666666666666,0.5652173913043478,False,1.0,1.0,1.0,1.0,True
tdbD00008586,0.8904109589041096,0.8095238095238095,1.0,0.8947368421052632,False,1.0,1.0,1.0,1.0,True
tdbD00008612,0.9436619718309859,0.9523809523809523,0.9523809523809523,0.9523809523809523,False,1.0,1.0,1.0,1.0,True
tdbD00008633,0.9444444444444444,0.9047619047619048,1.0,0.9500000000000001,False,1.0,1.0,1.0,1.0,True
tdbD00008635,0.9722222222222222,0.95,1.0,0.9743589743589743,False,1.0,1.0,1.0,1.0,True
tdbD00008641,0.9722222222222222,1.0,0.9545454545454546,0.9767441860465117,False,1.0,1.0,1.0,1.0,True
tdbD00008648,0.7397260273972602,0.7272727272727273,0.8,0.761904761904762,False,0.8904109589041096,0.8181818181818182,1.0,0.9,False
tdbD00008665,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00008686,0.9726027397260274,0.95,1.0,0.9743589743589743,False,1.0,1.0,1.0,1.0,True
tdbD00008698,0.9722222222222222,0.9523809523809523,1.0,0.975609756097561,False,1.0,1.0,1.0,1.0,True
tdbD00008699,0.9722222222222222,0.95,1.0,0.9743589743589743,False,1.0,1.0,1.0,1.0,True
tdbD00008706,0.9722222222222222,0.9523809523809523,1.0,0.975609756097561,False,1.0,1.0,1.0,1.0,True
tdbD00008707,0.9444444444444444,0.9047619047619048,1.0,0.9500000000000001,False,1.0,1.0,1.0,1.0,True
tdbD00008712,1.0,1.0,1.0,1.0,True,0.8933333333333333,0.8095238095238095,1.0,0.8947368421052632,False
tdbD00008714,0.8108108108108109,0.6666666666666666,1.0,0.8,False,1.0,1.0,1.0,1.0,True
tdbD00008744,0.9736842105263158,0.95,1.0,0.9743589743589743,False,1.0,1.0,1.0,1.0,True
tdbD00008746,0.8133333333333334,0.4,0.42105263157894735,0.41025641025641024,False,1.0,1.0,1.0,1.0,True
tdbD00008747,0.9733333333333334,0.95,1.0,0.9743589743589743,False,1.0,1.0,1.0,1.0,True
tdbD00008758,0.8227848101265823,0.85,0.7391304347826086,0.7906976744186046,False,0.9240506329113924,0.85,1.0,0.9189189189189189,False
tdbD00008761,0.9733333333333334,0.9545454545454546,1.0,0.9767441860465117,False,1.0,1.0,1.0,1.0,True
tdbD00008766,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00008767,0.9733333333333334,0.95,1.0,0.9743589743589743,False,1.0,1.0,1.0,1.0,True
tdbD00008813,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00008819,0.9452054794520548,1.0,0.9130434782608695,0.9545454545454545,False,1.0,1.0,1.0,1.0,True
tdbD00008865,0.974025974025974,0.95,1.0,0.9743589743589743,False,1.0,1.0,1.0,1.0,True
tdbD00008868,0.7532467532467533,0.5714285714285714,0.5714285714285714,0.5714285714285714,False,1.0,1.0,1.0,1.0,True
tdbD00008898,0.8918918918918919,0.8,1.0,0.888888888888889,False,1.0,1.0,1.0,1.0,True
tdbD00008904,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00008943,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00008944,0.922077922077922,0.9545454545454546,0.9130434782608695,0.9333333333333332,False,1.0,1.0,1.0,1.0,True
tdbD00008950,0.948051948051948,1.0,0.9130434782608695,0.9545454545454545,False,1.0,1.0,1.0,1.0,True
tdbD00008957,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00008958,0.8611111111111112,0.7619047619047619,1.0,0.8648648648648648,False,1.0,1.0,1.0,1.0,True
tdbD00008975,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00008982,0.948051948051948,1.0,0.9130434782608695,0.9545454545454545,False,1.0,1.0,1.0,1.0,True
tdbD00008988,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009000,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009006,0.7027027027027027,0.8,0.6666666666666666,0.7272727272727272,False,0.9459459459459459,0.9,1.0,0.9473684210526316,False
tdbD00009008,0.9452054794520548,1.0,0.9130434782608695,0.9545454545454545,False,1.0,1.0,1.0,1.0,True
tdbD00009018,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009027,0.8181818181818182,0.7619047619047619,0.64,0.6956521739130435,False,1.0,1.0,1.0,1.0,True
tdbD00009030,0.7564102564102564,0.7727272727272727,0.7083333333333334,0.7391304347826088,False,1.0,1.0,1.0,1.0,True
tdbD00009057,0.7837837837837838,0.7142857142857143,0.625,0.6666666666666666,False,1.0,1.0,1.0,1.0,True
tdbD00009093,0.8611111111111112,0.7619047619047619,0.7272727272727273,0.7441860465116279,False,1.0,1.0,1.0,1.0,True
tdbD00009101,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009105,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009110,0.6944444444444444,0.7,0.6363636363636364,0.6666666666666666,False,1.0,1.0,1.0,1.0,True
tdbD00009111,0.6666666666666666,0.7,0.6666666666666666,0.6829268292682926,False,1.0,1.0,1.0,1.0,True
tdbD00009112,0.6666666666666666,0.7,0.6666666666666666,0.6829268292682926,False,1.0,1.0,1.0,1.0,True
tdbD00009115,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009131,0.6756756756756757,0.5789473684210527,0.5789473684210527,0.5789473684210527,False,1.0,1.0,1.0,1.0,True
tdbD00009133,0.6388888888888888,0.5238095238095238,0.5789473684210527,0.5500000000000002,False,1.0,1.0,1.0,1.0,True
tdbD00009135,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009153,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009169,0.8888888888888888,0.8095238095238095,0.7391304347826086,0.7727272727272727,False,1.0,1.0,1.0,1.0,True
tdbD00009170,0.6756756756756757,0.5238095238095238,0.4782608695652174,0.5,False,1.0,1.0,1.0,1.0,True
tdbD00009177,0.922077922077922,0.9523809523809523,0.9090909090909091,0.9302325581395349,False,1.0,1.0,1.0,1.0,True
tdbD00009186,0.6891891891891891,0.5238095238095238,0.7857142857142857,0.6285714285714286,False,1.0,1.0,1.0,1.0,True
tdbD00009210,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009222,0.8441558441558441,0.5714285714285714,0.5714285714285714,0.5714285714285714,False,1.0,1.0,1.0,1.0,True
tdbD00009225,0.7236842105263158,0.75,0.5555555555555556,0.6382978723404256,False,0.9473684210526315,1.0,0.9090909090909091,0.9523809523809523,False
tdbD00009235,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009271,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009272,0.8611111111111112,0.75,1.0,0.8571428571428571,False,1.0,1.0,1.0,1.0,True
tdbD00009278,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009288,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009295,0.8611111111111112,0.7619047619047619,1.0,0.8648648648648648,False,1.0,1.0,1.0,1.0,True
tdbD00009299,0.9722222222222222,0.9523809523809523,1.0,0.975609756097561,False,1.0,1.0,1.0,1.0,True
tdbD00009323,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009328,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009329,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009337,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009340,0.7792207792207793,0.5714285714285714,0.75,0.6486486486486486,False,1.0,1.0,1.0,1.0,True
tdbD00009344,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009357,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009367,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009376,0.7662337662337663,0.55,0.5,0.5238095238095238,False,1.0,1.0,1.0,1.0,True
tdbD00009377,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009382,0.974025974025974,0.9523809523809523,1.0,0.975609756097561,False,1.0,1.0,1.0,1.0,True
tdbD00009383,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009400,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009422,0.972972972972973,0.9523809523809523,0.9523809523809523,0.9523809523809523,False,1.0,1.0,1.0,1.0,True
tdbD00009423,0.974025974025974,0.9523809523809523,1.0,0.975609756097561,False,1.0,1.0,1.0,1.0,True
tdbD00009434,0.8918918918918919,0.8095238095238095,0.85,0.8292682926829269,False,1.0,1.0,1.0,1.0,True
tdbD00009446,0.8157894736842105,0.7619047619047619,0.7619047619047619,0.7619047619047619,False,1.0,1.0,1.0,1.0,True
tdbD00009447,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009449,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009450,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009458,0.8333333333333334,0.7619047619047619,0.6666666666666666,0.7111111111111111,False,1.0,1.0,1.0,1.0,True
tdbD00009460,0.7662337662337663,0.5238095238095238,0.6875,0.5945945945945946,False,1.0,1.0,1.0,1.0,True
tdbD00009463,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009467,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009477,0.8888888888888888,0.8095238095238095,0.8095238095238095,0.8095238095238095,False,1.0,1.0,1.0,1.0,True
tdbD00009481,0.9743589743589743,0.9545454545454546,1.0,0.9767441860465117,False,1.0,1.0,1.0,1.0,True
tdbD00009484,0.7162162162162162,0.55,0.6111111111111112,0.5789473684210527,False,1.0,1.0,1.0,1.0,True
tdbD00009541,0.863013698630137,0.7619047619047619,0.7272727272727273,0.7441860465116279,False,1.0,1.0,1.0,1.0,True
tdbD00009547,0.863013698630137,0.7619047619047619,1.0,0.8648648648648648,False,1.0,1.0,1.0,1.0,True
tdbD00009556,0.9726027397260274,1.0,0.9545454545454546,0.9767441860465117,False,1.0,1.0,1.0,1.0,True
tdbD00009602,0.8924731182795699,0.8846153846153846,0.8518518518518519,0.8679245283018868,False,1.0,1.0,1.0,1.0,True
tdbD00009637,0.8723404255319149,0.8518518518518519,0.7931034482758621,0.8214285714285715,False,1.0,1.0,1.0,1.0,True
tdbD00009642,0.9545454545454546,0.9583333333333334,0.9583333333333334,0.9583333333333334,False,0.9772727272727273,1.0,0.96,0.9795918367346939,False
tdbD00009652,0.6444444444444445,0.48,0.5,0.4897959183673469,False,1.0,1.0,1.0,1.0,True
tdbD00009653,0.7954545454545454,0.72,0.6923076923076923,0.7058823529411765,False,1.0,1.0,1.0,1.0,True
tdbD00009663,0.9775280898876404,0.96,1.0,0.9795918367346939,False,0.9775280898876404,0.96,1.0,0.9795918367346939,False
tdbD00009672,0.9139784946236559,0.8928571428571429,0.8620689655172413,0.8771929824561403,False,0.978494623655914,0.9642857142857143,1.0,0.9818181818181818,False
tdbD00009682,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009689,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009691,0.9120879120879121,0.8846153846153846,0.9583333333333334,0.9199999999999999,False,0.9560439560439561,0.9615384615384616,0.9615384615384616,0.9615384615384616,False
tdbD00009710,0.7472527472527473,0.46153846153846156,0.48,0.47058823529411764,False,1.0,1.0,1.0,1.0,True
tdbD00009711,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009734,0.8478260869565217,0.8518518518518519,0.7931034482758621,0.8214285714285715,False,1.0,1.0,1.0,1.0,True
tdbD00009735,0.9777777777777777,1.0,0.9615384615384616,0.9803921568627451,False,0.9777777777777777,1.0,0.9615384615384616,0.9803921568627451,False
tdbD00009736,0.9560439560439561,0.9615384615384616,0.9615384615384616,0.9615384615384616,False,1.0,1.0,1.0,1.0,True
tdbD00009757,0.9130434782608695,0.9615384615384616,0.8928571428571429,0.9259259259259259,False,0.9782608695652174,1.0,0.9629629629629629,0.9811320754716981,False
tdbD00009766,0.8222222222222222,0.68,0.8095238095238095,0.7391304347826089,False,1.0,1.0,1.0,1.0,True
tdbD00009773,0.9777777777777777,1.0,0.9629629629629629,0.9811320754716981,False,1.0,1.0,1.0,1.0,True
tdbD00009774,0.9555555555555556,0.96,0.96,0.96,False,0.9777777777777777,1.0,0.9615384615384616,0.9803921568627451,False
tdbD00009782,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009789,1.0,1.0,1.0,1.0,True,0.8823529411764706,0.8148148148148148,1.0,0.8979591836734693,False
tdbD00009798,0.8352941176470589,0.84,0.7241379310344828,0.7777777777777777,False,0.9529411764705882,0.92,1.0,0.9583333333333334,False
tdbD00009813,0.9404761904761905,0.9259259259259259,0.9615384615384616,0.9433962264150944,False,0.9285714285714286,0.8518518518518519,0.9583333333333334,0.9019607843137256,False
tdbD00009832,0.9753086419753086,0.875,0.84,0.8571428571428572,False,1.0,1.0,1.0,1.0,True
tdbD00009835,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009845,0.8780487804878049,0.7916666666666666,1.0,0.8837209302325582,False,0.975609756097561,0.9583333333333334,1.0,0.9787234042553191,False
tdbD00009855,0.6419753086419753,0.56,0.7368421052631579,0.6363636363636364,False,1.0,1.0,1.0,1.0,True
tdbD00009872,0.9259259259259259,0.88,1.0,0.9361702127659575,False,1.0,1.0,1.0,1.0,True
tdbD00009890,0.8414634146341463,0.6666666666666666,0.6956521739130435,0.6808510638297872,False,1.0,1.0,1.0,1.0,True
tdbD00009892,0.8780487804878049,0.88,0.7857142857142857,0.830188679245283,False,0.975609756097561,0.96,1.0,0.9795918367346939,False
tdbD00009896,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009898,0.5555555555555556,0.44,0.55,0.48888888888888893,False,0.9259259259259259,0.88,1.0,0.9361702127659575,False
tdbD00009914,0.9529411764705882,0.9583333333333334,0.9583333333333334,0.9583333333333334,False,0.9764705882352941,1.0,0.96,0.9795918367346939,False
tdbD00009916,0.8352941176470589,0.72,1.0,0.8372093023255813,False,1.0,1.0,1.0,1.0,True
tdbD00009924,0.956989247311828,0.8333333333333334,0.8333333333333334,0.8333333333333334,False,0.9139784946236559,0.8333333333333334,1.0,0.9090909090909091,False
tdbD00009934,0.8160919540229885,0.7407407407407407,0.6666666666666666,0.7017543859649122,False,0.9770114942528736,1.0,0.9642857142857143,0.9818181818181818,False
tdbD00009936,0.9130434782608695,0.9615384615384616,0.8928571428571429,0.9259259259259259,False,0.9347826086956522,0.8076923076923077,0.7777777777777778,0.7924528301886792,False
tdbD00009950,0.8924731182795699,0.8571428571428571,0.8888888888888888,0.8727272727272727,False,1.0,1.0,1.0,1.0,True
tdbD00009977,0.9340659340659341,0.9230769230769231,0.8888888888888888,0.9056603773584906,False,0.9340659340659341,0.8846153846153846,1.0,0.9387755102040816,False
tdbD00009982,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00009998,0.8409090909090909,0.8846153846153846,0.8518518518518519,0.8679245283018868,False,1.0,1.0,1.0,1.0,True
tdbD00010000,0.9111111111111111,0.8333333333333334,0.8,0.816326530612245,False,0.9111111111111111,0.8333333333333334,1.0,0.9090909090909091,False
tdbD00010005,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00010024,0.956989247311828,0.8333333333333334,0.8333333333333334,0.8333333333333334,False,0.956989247311828,0.8333333333333334,0.8333333333333334,0.8333333333333334,False
tdbD00010027,0.8823529411764706,0.88,0.8461538461538461,0.8627450980392156,False,1.0,1.0,1.0,1.0,True
tdbD00010029,0.8588235294117647,0.84,0.8076923076923077,0.8235294117647058,False,1.0,1.0,1.0,1.0,True
tdbD00010032,0.9550561797752809,0.9629629629629629,0.9629629629629629,0.9629629629629629,False,0.9325842696629213,0.8888888888888888,1.0,0.9411764705882353,False
tdbD00010040,0.7303370786516854,0.48,0.48,0.48,False,0.9775280898876404,0.96,1.0,0.9795918367346939,False
tdbD00010053,0.6777777777777778,0.6,0.6,0.6,False,0.8888888888888888,0.8,1.0,0.888888888888889,False
tdbD00010060,0.7727272727272727,0.72,0.8181818181818182,0.7659574468085107,False,0.9772727272727273,1.0,0.9615384615384616,0.9803921568627451,False
tdbD00010076,0.8863636363636364,0.875,0.8076923076923077,0.8400000000000001,False,1.0,1.0,1.0,1.0,True
tdbD00010081,0.8390804597701149,0.88,0.7857142857142857,0.830188679245283,False,1.0,1.0,1.0,1.0,True
tdbD00010085,0.8681318681318682,0.8461538461538461,0.8148148148148148,0.830188679245283,False,0.978021978021978,1.0,0.9629629629629629,0.9811320754716981,False
tdbD00010093,0.9354838709677419,1.0,0.8928571428571429,0.9433962264150945,False,1.0,1.0,1.0,1.0,True
tdbD00010104,0.9340659340659341,0.9230769230769231,0.8888888888888888,0.9056603773584906,False,0.8681318681318682,0.7692307692307693,1.0,0.8695652173913044,False
tdbD00010117,0.8636363636363636,0.875,0.7777777777777778,0.823529411764706,False,0.9090909090909091,0.875,0.9545454545454546,0.9130434782608695,False
tdbD00010145,0.8888888888888888,0.8888888888888888,0.9230769230769231,0.9056603773584906,False,1.0,1.0,1.0,1.0,True
tdbD00010165,0.8863636363636364,0.875,0.8076923076923077,0.8400000000000001,False,0.9318181818181818,0.875,1.0,0.9333333333333333,False
tdbD00010167,0.9333333333333333,0.8888888888888888,1.0,0.9411764705882353,False,1.0,1.0,1.0,1.0,True
tdbD00010173,0.9512195121951219,1.0,0.9259259259259259,0.9615384615384615,False,1.0,1.0,1.0,1.0,True
tdbD00010177,0.7849462365591398,0.68,0.6538461538461539,0.6666666666666666,False,1.0,1.0,1.0,1.0,True
tdbD00010179,0.8695652173913043,0.8518518518518519,0.92,0.8846153846153846,False,1.0,1.0,1.0,1.0,True
tdbD00010184,0.6739130434782609,0.4642857142857143,0.4482758620689655,0.456140350877193,False,1.0,1.0,1.0,1.0,True
tdbD00010187,0.8210526315789474,0.6785714285714286,0.59375,0.6333333333333334,False,0.9578947368421052,0.9285714285714286,1.0,0.962962962962963,False
tdbD00010211,0.7582417582417582,0.6538461538461539,0.5862068965517241,0.6181818181818182,False,1.0,1.0,1.0,1.0,True
tdbD00010224,0.9777777777777777,0.9629629629629629,1.0,0.9811320754716981,False,1.0,1.0,1.0,1.0,True
tdbD00010234,0.975609756097561,0.96,1.0,0.9795918367346939,False,1.0,1.0,1.0,1.0,True
tdbD00010236,0.975609756097561,0.875,0.84,0.8571428571428572,False,1.0,1.0,1.0,1.0,True
tdbD00010245,0.975609756097561,0.875,0.84,0.8571428571428572,False,1.0,1.0,1.0,1.0,True
tdbD00010265,0.8591549295774648,0.7619047619047619,1.0,0.8648648648648648,False,1.0,1.0,1.0,1.0,True
tdbD00010281,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00010294,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00010312,0.9466666666666667,1.0,0.9130434782608695,0.9545454545454545,False,1.0,1.0,1.0,1.0,True
tdbD00010317,0.9473684210526315,1.0,0.9130434782608695,0.9545454545454545,False,1.0,1.0,1.0,1.0,True
tdbD00010350,0.9466666666666667,1.0,0.9130434782608695,0.9545454545454545,False,1.0,1.0,1.0,1.0,True
tdbD00010356,0.9466666666666667,1.0,0.9130434782608695,0.9545454545454545,False,1.0,1.0,1.0,1.0,True
tdbD00010360,0.7894736842105263,0.7619047619047619,0.6956521739130435,0.7272727272727272,False,1.0,1.0,1.0,1.0,True
tdbD00010381,0.5263157894736842,0.47368421052631576,0.47368421052631576,0.47368421052631576,False,0.7894736842105263,0.5789473684210527,1.0,0.7333333333333334,False
tdbD00010388,0.6986301369863014,0.5,0.4074074074074074,0.44897959183673464,False,1.0,1.0,1.0,1.0,True
tdbD00010394,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,True
tdbD00010429,0.9473684210526315,1.0,0.9130434782608695,0.9545454545454545,False,1.0,1.0,1.0,1.0,True
tdbD00010432,0.9466666666666667,1.0,0.9130434782608695,0.9545454545454545,False,1.0,1.0,1.0,1.0,True
tdbD00010443,0.9466666666666667,1.0,0.9130434782608695,0.9545454545454545,False,1.0,1.0,1.0,1.0,True
tdbD00010447,0.9444444444444444,1.0,0.9130434782608695,0.9545454545454545,False,1.0,1.0,1.0,1.0,True
